SPI-10	QX44_RS16410
SPI-10	SEAG_RS22930
SPI-10	STMMW_44351
SPI-10	SEAG_RS22940
SPI-10	SEAG_RS22945
SPI-10	SEAG_RS22950
SPI-10	SEAG_RS22955
SPI-10	SEAG_RS22960
SPI-10	SEAG_RS22965
SPI-10	SEAG_RS22970
SPI-10	SARI_RS14500
SPI-10	STMMW_44361
SPI-10	STMMW_44371
SPI-10	STMMW_44381
SPI-10	STMMW_44391
SPI-10	STMMW_44401
SPI-10	STMMW_44411
SPI-10	STMMW_44421
SPI-10	STMMW_44431
SPI-10	A464_RS22015
SPI-10	SEHA_RS23635
SPI-10	SEHA_RS23640
SPI-10	SEHA_RS23645
SPI-10	SEHA_RS23650
SPI-10	SEHA_RS23655
SPI-10	SEHA_RS23660
SPI-10	SEN_RS09955
SPI-10	SEN_RS09965
SPI-10	ZV79_RS12805
SPI-10	SPA_RS21860
SPI-10	T_RS23120
SPI-10	T_RS23125
SPI-11	SCH_RS06615
SPI-11	SCH_RS06620
SPI-11	N898_RS08400
SPI-11	SCH_RS06635
SPI-11	STMMW_12491
SPI-11	T_RS05660
SPI-11	T_RS05665
SPI-11	T_RS05670
SPI-11	T_RS05675
SPI-11	T_RS05680
SPI-11	SESA_RS06930
SPI-11	STMMW_12501
SPI-11	SARI_RS10010
SPI-11	STMMW_12511
SPI-11	STMMW_12521
SPI-11	STMMW_12531
SPI-11	STMMW_12541
SPI-11	STMMW_12551
SPI-11	STMMW_12561
SPI-12	STMMW_22721
SPI-12	STMMW_22731
SPI-12	STMMW_10601
SPI-12	STMMW_22751
SPI-12	STMMW_22761
SPI-12	STMMW_22771
SPI-12	STMMW_38021
SPI-12	STMMW_38022
SPI-12	STMMW_38023
SPI-12	STMMW_38024
SPI-13	STMMW_30771
SPI-13	STMMW_30781
SPI-13	STMMW_30791
SPI-13	STMMW_30801
SPI-13	STMMW_30811
SPI-13	STMMW_30821
SPI-13	STMMW_30831
SPI-13	STMMW_30841
SPI-13	STMMW_30851
SPI-13	STMMW_30861
SPI-13	STMMW_30871
SPI-13	STMMW_30881
SPI-13	STMMW_30891
SPI-13	STMMW_30901
SPI-13	STMMW_30911
SPI-13	STMMW_30921
SPI-13	STMMW_30931
SPI-13	SESA_RS16195
SPI-13	SESA_RS16200
SPI-13	SESA_RS16205
SPI-13	SESA_RS16210
SPI-13	STMMW_30941
SPI-14	STMMW_09051
SPI-14	STMMW_09061
SPI-14	STMMW_09071
SPI-14	STMMW_09081
SPI-14	STMMW_09091
SPI-14	STMMW_09101
SPI-14	STMMW_09111
SPI-15	SAL_BA0599AA_01230
SPI-15	SAL_BA0599AA_01231
SPI-15	SAL_BA0599AA_01235
SPI-15	T_RS14950
SPI-15	T_RS14955
SPI-15	T_RS14965
SPI-15	T_RS14970
SPI-16	STMMW_06231
SPI-16	STMMW_06241
SPI-16	STMMW_06251
SPI-17	STMMW_03911
SPI-18	STY1499
SPI-18	STY1498
SPI-19	STMMW_11411
SPI-19	STMMW_11421
SPI-19	SEN_RS05155
SPI-19	SEAG_RS05405
SPI-19	STMMW_09601
SPI-19	STMMW_09611
SPI-19	NCTC8267_02827
SPI-19	SEHA_RS05510
SPI-19	SEN_RS05170
SPI-19	SEN_RS05175
SPI-19	SEN_RS05180
SPI-19	SEN_RS05185
SPI-19	SEN_RS05190
SPI-19	SEAG_RS05440
SPI-19	SEAG_RS05455
SPI-19	SEAG_RS05460
SPI-19	SG_RS05220
SPI-19	SAL_DA0947AA_02876
SPI-19	SEN_RS05200
SPI-19	SEAG_RS05475
SPI-19	SG_RS05235
SPI-19	SG_RS05245
SPI-19	SG_RS05250
SPI-19	SG_RS05255
SPI-19	SG_RS05260
SPI-19	SG_RS05265
SPI-19	SG_RS05270
SPI-19	SG_RS05275
SPI-19	SG_RS05280
SPI-19	SG_RS05285
SPI-19	SG_RS05290
SPI-19	SG_RS05300
SPI-19	SEET0819_RS17815
SPI-19	SG_RS22420
SPI-19	SG_RS05320
SPI-19	SAL_EA2932AA_02112
SPI-19	SEN_RS05210
SPI-19	SEN_RS05215
SPI-19	NCTC8273_01380
SPI-19	SEAG_RS05555
SPI-19	STMMW_27351
SPI-19	STMMW_27361
SPI-19	SEN_RS05240
SPI-2	STMMW_13841
SPI-2	STMMW_13851
SPI-2	STMMW_13861
SPI-2	STMMW_13871
SPI-2	STMMW_13881
SPI-2	STMMW_13891
SPI-2	STMMW_13901
SPI-2	STMMW_13911
SPI-2	STMMW_13921
SPI-2	STMMW_13931
SPI-2	STMMW_13941
SPI-2	STMMW_13951
SPI-2	STMMW_13961
SPI-2	STMMW_13971
SPI-2	STMMW_13981
SPI-2	STMMW_13991
SPI-2	STMMW_14001
SPI-2	STMMW_14011
SPI-2	STMMW_14021
SPI-2	STMMW_14031
SPI-2	STMMW_14041
SPI-2	STMMW_14051
SPI-2	STMMW_14061
SPI-2	STMMW_14071
SPI-2	STMMW_14081
SPI-2	STMMW_14091
SPI-2	STMMW_14101
SPI-2	STMMW_14111
SPI-2	STMMW_14121
SPI-2	STMMW_14131
SPI-2	STMMW_14141
SPI-2	STMMW_14151
SPI-2	STMMW_14161
SPI-2	STMMW_14171
SPI-2	STMMW_14181
SPI-2	STMMW_14191
SPI-2	STMMW_14201
SPI-2	STMMW_14211
SPI-2	STMMW_14221
SPI-2	STMMW_14231
SPI-2	STMMW_14241
SPI-2	STMMW_14251
SPI-2	STMMW_14261
SPI-2	STMMW_14271
SPI-20	NCTC7300_04045
SPI-20	SARI_RS12650
SPI-20	SARI_RS12655
SPI-20	NCTC7295_03594
SPI-20	NCTC7304_03477
SPI-20	N898_RS12695
SPI-20	SARI_RS12670
SPI-20	SARI_RS12675
SPI-20	SARI_RS12680
SPI-20	SARI_RS12685
SPI-20	SARI_RS12690
SPI-20	N898_RS12730
SPI-20	SARI_RS12700
SPI-20	SARI_RS12705
SPI-20	SARI_RS12710
SPI-20	SARI_RS12715
SPI-20	SARI_RS12720
SPI-20	SARI_RS12725
SPI-20	SARI_RS12730
SPI-20	SARI_RS12735
SPI-20	SARI_RS12740
SPI-20	SARI_RS12755
SPI-20	SARI_RS12760
SPI-20	SARI_RS12765
SPI-20	SARI_RS12770
SPI-20	SARI_RS12775
SPI-20	SAL_DA8805AA_01835
SPI-20	NCTC7295_03621
SPI-20	SG_RS01355
SPI-21	SCH_RS14095
SPI-21	SCH_RS14090
SPI-21	SARI_RS12065
SPI-21	SARI_RS12070
SPI-21	SARI_RS12075
SPI-21	NCTC7308_02221
SPI-21	SARI_RS12095
SPI-21	SARI_RS12100
SPI-21	SARI_RS12115
SPI-21	NCTC7295_03535
SPI-21	NCTC7295_03536
SPI-21	SARI_RS12130
SPI-21	SARI_RS12135
SPI-21	SARI_RS12155
SPI-21	NCTC10047_01336
SPI-21	N898_RS01640
SPI-21	SARI_RS12165
SPI-21	SARI_RS12170
SPI-21	N898_RS12320
SPI-21	SARI_RS12180
SPI-21	SARI_RS12185
SPI-21	SARI_RS12190
SPI-21	N898_RS12375
SPI-21	SARI_RS12200
SPI-21	NCTC10047_02519
SPI-21	SARI_RS12210
SPI-21	SAL_CA2540AA_01447
SPI-21	SARI_RS12220
SPI-21	SARI_RS12225
SPI-21	SARI_RS06890
SPI-21	N898_RS12390
SPI-21	SARI_RS12250
SPI-21	SARI_RS12265
SPI-21	SARI_RS12270
SPI-21	SARI_RS12280
SPI-21	SARI_RS12285
SPI-21	SARI_RS12295
SPI-3	STMMW_37401
SPI-3	STM3753
SPI-3	STMMW_37431
SPI-3	SEET0819_RS02570
SPI-3	SPAB_RS18960
SPI-3	SEAG_RS18970
SPI-3	SEAG_RS18975
SPI-3	SEAG_RS18980
SPI-3	SEAG_RS18985
SPI-3	SEAG_RS18990
SPI-3	SEEA1592_RS15765
SPI-3	STMMW_37441
SPI-3	STMMW_37451
SPI-3	STMMW_37461
SPI-3	STMMW_37471
SPI-3	STMMW_37481
SPI-3	STMMW_37491
SPI-3	SEHA_RS00665
SPI-3	STMMW_09621
SPI-3	STMMW_37511
SPI-3	STMMW_37521
SPI-3	STMMW_37531
SPI-4	STMMW_42081
SPI-4	STMMW_42091
SPI-4	STMMW_42101
SPI-4	STMMW_42111
SPI-4	STMMW_42121
SPI-4	STMMW_42131
SPI-5	STMMW_10991
SPI-5	STMMW_11001
SPI-5	STMMW_11011
SPI-5	STMMW_11021
SPI-5	STMMW_11031
SPI-5	STM1092
SPI-5	STMMW_11041
SPI-5	STMMW_11051
SPI-5	STMMW_11061
SPI-6	STMMW_02641
SPI-6	STMMW_02651
SPI-6	STMMW_02661
SPI-6	STMMW_02671
SPI-6	STMMW_02691
SPI-6	STMMW_02701
SPI-6	STMMW_02711
SPI-6	T_RS13160
SPI-6	STMMW_02731
SPI-6	STMMW_02741
SPI-6	STMMW_02751
SPI-6	STMMW_02771
SPI-6	T_RS13145
SPI-6	T_RS13140
SPI-6	STMMW_02791
SPI-6	STMMW_02811
SPI-6	STMMW_02831
SPI-6	STMMW_02851
SPI-6	STMMW_02861
SPI-6	STMMW_02871
SPI-6	STMMW_02881
SPI-6	STMMW_02891
SPI-6	T_RS13110
SPI-6	STMMW_02901
SPI-6	STMMW_02911
SPI-6	QX44_RS00235
SPI-6	T_RS13095
SPI-6	T_RS13090
SPI-6	STMMW_02921
SPI-6	STMMW_02931
SPI-6	SESA_RS02090
SPI-6	SESA_RS02095
SPI-6	STMMW_02941
SPI-6	STMMW_02951
SPI-6	STMMW_02961
SPI-6	STMMW_02991
SPI-6	SNSL254_RS02540
SPI-6	SED_RS01915
SPI-6	T_RS13055
SPI-6	T_RS13040
SPI-6	T_RS13035
SPI-6	SPA_RS12540
SPI-6	SPA_RS12535
SPI-6	SCH_RS01465
SPI-6	SEN_RS01405
SPI-6	SEAG_RS01745
SPI-6	SEHA_RS02110
SPI-6	SEHA_RS02115
SPI-6	SEHA_RS02130
SPI-6	SAL_EA9932AA_02540
SPI-6	SPA_RS12515
SPI-6	SPA_RS12505
SPI-6	SCH_RS01475
SPI-6	STMMW_03041
SPI-6	SCH_RS01490
SPI-6	STMMW_03051
SPI-6	STMMW_03071
SPI-6	T_RS13015
SPI-6	SNSL254_RS02590
SPI-6	STMMW_03091
SPI-6	STMMW_03101
SPI-6	STMMW_03111
SPI-6	STMMW_03121
SPI-6	STMMW_03131
SPI-6	STMMW_03132
SPI-6	STMMW_03133
SPI-6	STMMW_03151
SPI-6	T_RS12960
SPI-6	T_RS12955
SPI-6	T_RS12950
SPI-6	T_RS12945
SPI-6	T_RS12940
SPI-6	T_RS12935
SPI-6	T_RS12930
SPI-6	STMMW_03171
SPI-6	SCH_RS03095
SPI-6	STMMW_03181
SPI-7	STY4521
SPI-7	T_RS21520
SPI-7	T_RS21530
SPI-7	T_RS21535
SPI-7	T_RS21540
SPI-7	T_RS21545
SPI-7	STY4528
SPI-7	STY4529
SPI-7	T_RS21560
SPI-7	T_RS21565
SPI-7	STMMW_42061
SPI-7	SPC_RS21930
SPI-7	T_RS21585
SPI-7	T_RS21590
SPI-7	STY4543
SPI-7	T_RS21610
SPI-7	T_RS21615
SPI-7	T_RS21620
SPI-7	STY4547
SPI-7	SPAB_RS21825
SPI-7	T_RS21635
SPI-7	T_RS21640
SPI-7	NCTC6385_00814
SPI-7	T_RS21650
SPI-7	T_RS21655
SPI-7	T_RS21660
SPI-7	STY4558
SPI-7	T_RS21670
SPI-7	T_RS21675
SPI-7	T_RS21680
SPI-7	T_RS21685
SPI-7	T_RS21690
SPI-7	SPC_RS22020
SPI-7	T_RS21700
SPI-7	T_RS21705
SPI-7	T_RS21715
SPI-7	T_RS21720
SPI-7	T_RS21725
SPI-7	T_RS21730
SPI-7	T_RS21740
SPI-7	T_RS21745
SPI-7	T_RS21750
SPI-7	T_RS21755
SPI-7	T_RS21760
SPI-7	T_RS21765
SPI-7	SPC_RS22095
SPI-7	SPC_RS22100
SPI-7	T_RS21775
SPI-7	T_RS21780
SPI-7	STMMW_44481
SPI-7	T_RS21790
SPI-7	T_RS21795
SPI-7	T_RS21800
SPI-7	T_RS21810
SPI-7	ACT03_RS17250
SPI-7	T_RS21820
SPI-7	T_RS21825
SPI-7	T_RS21830
SPI-7	T_RS21835
SPI-7	STY4595
SPI-7	T_RS21845
SPI-7	SLT-BT0631
SPI-7	SLT-BT0641
SPI-7	T_RS21855
SPI-7	F361_gp46
SPI-7	STM2695
SPI-7	STM2696
SPI-7	STM2698
SPI-7	STM2699
SPI-7	STM2700
SPI-7	STM2701
SPI-7	STMMW_18441
SPI-7	SED_RS14775
SPI-7	STM2708
SPI-7	STM2709
SPI-7	STM2710
SPI-7	STM2711
SPI-7	SEEE1427_RS21145
SPI-7	SEEE1427_RS21150
SPI-7	CFSAN001992_RS20115
SPI-7	SEEE1427_RS21155
SPI-7	STM2716
SPI-7	STM2717
SPI-7	STM2718
SPI-7	SEAG_RS13765
SPI-7	STM2721
SPI-7	STM2722
SPI-7	T_RS22005
SPI-7	T_RS22010
SPI-7	T_RS22015
SPI-7	STM2727
SPI-7	STM2729
SPI-7	T_RS17310
SPI-7	NCTC10047_01214
SPI-7	STMMW_32082
SPI-7	T_RS17300
SPI-7	STMMW_32101
SPI-7	STMMW_32102
SPI-7	SEEE1427_RS21260
SPI-7	STM2739
SPI-7	STMMW_44471
SPI-7	STMMW_44461
SPI-7	STMMW_44461
SPI-7	T_RS22115
SPI-7	T_RS22120
SPI-7	T_RS22125
SPI-7	T_RS22130
SPI-7	T_RS22135
SPI-7	T_RS22140
SPI-7	SLT-BT0471
SPI-7	SLT-BT0481
SPI-7	STY4659
SPI-7	T_RS22150
SPI-7	T_RS22155
SPI-7	T_RS22160
SPI-7	T_RS22170
SPI-7	T_RS22175
SPI-7	T_RS22180
SPI-7	STMMW_42671
SPI-7	STMMW_42681
SPI-7	T_RS22195
SPI-7	X506_RS09050
SPI-7	CFSAN002050_RS21005
SPI-7	T_RS22225
SPI-7	CFSAN001588_RS08335
SPI-7	ACT03_RS17675
SPI-7	SPAB_RS04735
SPI-8	SEET0819_RS22585
SPI-8	NCTC7836_00747
SPI-8	T_RS15380
SPI-8	T_RS15390
SPI-8	T_RS15395
SPI-8	T_RS15400
SPI-8	STY3288
SPI-8	T_RS15415
SPI-8	NCTC6759_00726
SPI-8	AT698_RS20010
SPI-9	STMMW_27031
SPI-9	STMMW_27041
SPI-9	STMMW_27051
SPI-9	STMMW_27061
